 -6.1433447e-002  6.6028708e-001  1.1780527e-001  3.9473684e-001  4.6356900e-001  6.0249151e-001 -9.2319170e-001 -7.5498575e-001 -3.5656285e-001  3.7091503e-001 -7.9789213e-001  2.0604059e-001 -5.4908789e-001 -2.8277858e-001 -7.9499425e-001 -9.7778960e-001 -8.0342418e-001 -9.1657662e-001 -8.5020181e-001 -9.5681839e-001 -9.1422440e-001 -1.0000000e+000 -7.0171674e-001 -1.0000000e+000 -8.8301484e-001 -9.5481802e-001 -9.6718973e-001 -5.4256671e-001 -9.8910697e-001 -9.7692248e-001 -1.0000000e+000 -1.0000000e+000 -9.9332105e-001 -6.4509395e-001 -9.7587538e-001 -9.1397514e-001 -7.4276527e-001 -9.8704130e-001 -9.6737963e-001 -6.3322981e-001  7.5609756e-001 -3.6021189e-002 -7.3035254e-001 -9.3409836e-001 -2.6832210e-001 -9.6343167e-001 -9.5352680e-001 -9.5352680e-001 -8.4940436e-001  2.5864848e-001 -4.7972456e-001  3.7840956e-001 -8.7204611e-001 -8.9145925e-001 -9.2430817e-001 -2.3462986e-002 -7.4409854e-001 -7.4409854e-001 -8.2079165e-001 -9.6463396e-001 -8.3767258e-001 -3.4138486e-001 -6.8041175e-001  4.5914845e-001  9.1644205e-002  5.6410256e-002  6.0249151e-001 -6.1209190e-001  3.9459459e-001 -4.3209877e-001 -8.6321381e-002 -9.3035380e-001 -9.6350588e-001 -9.9837247e-001 -4.7526101e-001 -9.3561753e-001 -9.0615092e-001 -9.9245578e-001 -9.9350046e-001 -9.7870093e-001 -9.2031035e-001 -9.8756084e-001 -9.8729410e-001 -8.8302066e-001 -1.8918919e-001 -5.5056180e-001  6.0517478e-001 -1.9005329e-001  4.7761194e-001 -9.2290988e-002  5.3148688e-001 -9.5910866e-001 -9.8193975e-001 -5.2769386e-001 -8.9776473e-001 -8.7887527e-001 -9.3833098e-001 -9.1173822e-001  1.0000000e+000 -1.0000000e+000 -1.0000000e+000 -1.0000000e+000 -1.0000000e+000 -1.0000000e+000 -1.0000000e+000 -1.0000000e+000 -1.0000000e+000 -1.0000000e+000 -1.0000000e+000 -1.0000000e+000 -1.0000000e+000 -1.0000000e+000
 -6.1774744e-001  2.9665072e-001 -9.4835933e-001 -2.9166667e-001 -8.8163429e-001 -9.0713477e-001 -8.7025624e-001  1.0000000e+000 -2.3581758e-001  2.8267974e-001 -6.4414135e-001  2.3076923e-001 -1.1442786e-001 -2.9184756e-001 -9.4922324e-001 -9.9478529e-001 -9.0216632e-001 -9.6008488e-001 -8.8314434e-001 -9.7459905e-001 -9.9235464e-001 -9.7900856e-001 -6.7596566e-001 -7.4009097e-001 -8.6361432e-001 -9.8047692e-001 -9.2296719e-001 -9.3646760e-001 -9.0598626e-001 -9.7165647e-001 -6.7387900e-001 -8.2068591e-001 -8.8334869e-001 -9.0396660e-001 -9.4389303e-001 -8.9899620e-001 -8.1093248e-001 -9.7892697e-001 -9.7148159e-001 -6.2810559e-001  1.3008130e-001 -3.2195409e-001 -7.6612210e-001 -4.9114754e-001 -6.6903157e-001 -7.9763432e-001 -9.4719871e-001 -9.4719871e-001 -8.5345021e-001  4.8605084e-001 -6.3427697e-001  2.8388958e-001 -9.7463977e-001 -8.7896535e-001 -8.8546632e-001  3.8644918e-001 -2.6854815e-001 -2.6854815e-001 -8.3036103e-001 -9.3976443e-001 -7.3767258e-001 -7.3913043e-001 -4.8228883e-001 -4.9136939e-001  1.0512129e-001 -2.0683761e-001 -9.0713477e-001 -5.0181378e-001 -1.8918919e-001 -7.2839506e-001  4.1611332e-002 -9.2438413e-001 -9.9190716e-001 -9.6256685e-001 -5.3245574e-001 -9.2924303e-001 -9.3341788e-001 -9.9140442e-001 -9.7280807e-001 -9.7667664e-001 -8.3677077e-001 -9.8929151e-001 -9.8865544e-001 -8.7888862e-001 -6.5488565e-001 -7.8426966e-001  1.6004112e-001 -4.5648313e-001  2.2014925e-001 -7.7850163e-001  4.0233236e-001 -7.6338158e-001 -9.7628731e-001 -2.9003021e-001 -7.5651389e-001 -8.3705840e-001 -9.5615276e-001 -8.9552687e-001  1.0000000e+000 -1.0000000e+000 -1.0000000e+000 -1.0000000e+000 -1.0000000e+000 -1.0000000e+000 -1.0000000e+000 -1.0000000e+000 -1.0000000e+000 -1.0000000e+000 -1.0000000e+000 -1.0000000e+000 -1.0000000e+000 -1.0000000e+000
 -5.5631399e-001  2.5837321e-001 -9.3544917e-001 -1.3377193e-001 -9.4332065e-001 -9.4073235e-001 -8.6856957e-001 -6.2535613e-001 -3.3870968e-001  3.0228758e-001 -8.0967142e-001  3.1571496e-001 -4.2288557e-001  1.0000000e+000 -9.5339471e-001 -9.7626776e-001 -8.8749126e-001 -9.4888886e-001 -8.7122814e-001 -1.0000000e+000 -9.8873315e-001 -9.5769417e-001 -6.5879828e-001 -6.9330734e-001 -8.6574838e-001 -9.7601450e-001 -9.0156919e-001 -8.1448539e-001 -9.1943082e-001 -8.6215442e-001 -7.1686833e-001 -8.4034794e-001 -8.1690465e-001 -8.7682672e-001 -9.4141164e-001 -9.0794196e-001 -8.1307610e-001 -9.8910016e-001 -9.6308233e-001 -6.6149068e-001  8.9430894e-002 -2.7604473e-001 -7.6956148e-001 -2.8180328e-001 -6.4242639e-001 -9.4214052e-001 -9.4881096e-001 -9.4881096e-001 -8.6289054e-001  4.8295102e-001 -7.1843917e-001  1.2319736e-001 -9.4582133e-001 -8.4968277e-001 -8.9699082e-001  2.8481807e-001 -7.3407041e-001 -7.3407041e-001  3.9277947e-001 -9.3171314e-001 -7.1268902e-001 -6.9726248e-001 -3.9570088e-001 -3.5558113e-001 -5.9299191e-002 -1.4188034e-001 -9.4073235e-001 -6.8561064e-001 -5.2972973e-001 -5.7126824e-001  6.2859672e-002 -9.1921041e-001 -9.8610475e-001 -9.7419205e-001 -5.4652746e-001 -9.4262948e-001 -9.0551680e-001 -9.9318036e-001 -9.7095106e-001 -9.7782081e-001 -9.4912591e-001 -9.9123851e-001 -9.9119662e-001 -8.9313702e-001 -7.8794179e-001 -8.3370787e-001  2.6387937e-002 -2.1136767e-001  2.6492537e-001 -7.1335505e-001  5.2478134e-001 -6.7149093e-001 -9.8552423e-001 -2.5881168e-001 -7.1424701e-001 -8.3129056e-001 -9.8815417e-001 -9.3155209e-001  1.0000000e+000 -1.0000000e+000 -1.0000000e+000 -1.0000000e+000 -1.0000000e+000 -1.0000000e+000 -1.0000000e+000 -1.0000000e+000 -1.0000000e+000 -1.0000000e+000 -1.0000000e+000 -1.0000000e+000 -1.0000000e+000 -1.0000000e+000
 -5.3583618e-001  4.4019139e-001 -9.5732473e-001 -1.9736842e-001 -9.3851392e-001 -9.5167988e-001 -8.8336036e-001 -7.1082621e-001 -2.9810901e-001  2.9411765e-001 -7.9169250e-001 -1.2741859e-002 -1.4759536e-001 -2.3878437e-001 -9.2563291e-001 -9.8605864e-001 -8.7840671e-001 -9.4810774e-001 -8.0780319e-001 -9.6922221e-001 -9.9195225e-001 -9.6544486e-001 -5.9012875e-001 -7.1020143e-001 -8.6497235e-001 -9.7601450e-001 -9.3865906e-001 -8.3989835e-001 -8.8537782e-001 -9.7204368e-001 -7.7765125e-001 -8.5131156e-001 -8.2461999e-001 -6.8058455e-001 -9.3327819e-001 -9.0440526e-001 -8.1479100e-001 -9.8897905e-001 -9.8163883e-001 -5.5900621e-001  2.6829268e-001 -2.7133608e-001 -6.9905417e-001 -7.8098361e-001 -6.6087265e-001 -9.1791364e-001 -9.4921403e-001 -9.4921403e-001 -8.4715666e-001  5.6416615e-001 -5.8684009e-001  2.6905645e-001 -9.7694525e-001 -8.9165447e-001 -8.9300704e-001  4.1656211e-001 -5.3311997e-001 -5.3311997e-001 -8.2601131e-001 -9.2246906e-001 -7.6002630e-001 -5.7165862e-001 -4.5746291e-001 -3.8319908e-001  1.3477089e-002 -1.1111111e-001 -9.5167988e-001 -5.9613059e-001 -4.0000000e-001 -8.2267116e-001 -3.0987160e-003 -9.2207586e-001 -9.9496106e-001 -9.6024180e-001 -5.4879709e-001 -9.2286853e-001 -9.1946734e-001 -9.9381971e-001 -9.8262369e-001 -9.7931702e-001 -8.3421725e-001 -9.9145484e-001 -9.9165041e-001 -8.8363809e-001 -6.9646570e-001 -7.1086142e-001  2.0870459e-001 -3.6767318e-001  2.9104478e-001 -6.5472313e-001  3.9650146e-001 -8.5067769e-001 -9.7683877e-001 -2.5579053e-001 -4.5594942e-001 -8.1975487e-001 -9.7029703e-001 -8.1447013e-001  1.0000000e+000 -1.0000000e+000 -1.0000000e+000 -1.0000000e+000 -1.0000000e+000 -1.0000000e+000 -1.0000000e+000 -1.0000000e+000 -1.0000000e+000 -1.0000000e+000 -1.0000000e+000 -1.0000000e+000 -1.0000000e+000 -1.0000000e+000
 -7.5767918e-001  5.2631579e-001  5.6643357e-001  1.3377193e-001 -3.7692770e-001  8.1351453e-001 -9.3811223e-001 -6.3532764e-001 -3.6040045e-001  1.0000000e+000 -7.7929324e-001  1.5620576e-001 -3.3333333e-001 -3.5648818e-001 -9.6044304e-001 -9.8829351e-001 -8.9657582e-001 -9.5331519e-001 -8.5931194e-001 -9.7812181e-001 -9.6673597e-001 -9.6318424e-001 -6.1587983e-001 -7.0890188e-001 -8.4809390e-001 -9.7127318e-001 -9.0014265e-001 -5.5019060e-001 -9.7517174e-001 -9.7452180e-001 -9.5715302e-001 -9.9456349e-001 -9.9896361e-001 -7.0146138e-001 -9.8125172e-001 -9.1189473e-001 -6.9732047e-001 -9.8292358e-001 -9.5624573e-001 -6.1024845e-001  9.3495935e-002 -1.7598587e-001 -7.5924334e-001 -8.8950820e-001 -6.4313586e-001 -9.9486960e-001 -9.8387747e-001 -9.8387747e-001 -8.5659699e-001  4.4265344e-001 -5.8224943e-001  2.3032551e-001 -8.3400576e-001 -8.7018058e-001 -8.9983638e-001  2.4843162e-001 -7.7751915e-001 -7.7751915e-001 -8.2601131e-001 -9.5795438e-001 -7.3044050e-001 -5.4267311e-001 -4.8834393e-001  2.4280783e-001  1.8867925e-001  1.8632479e-001  8.1351453e-001 -5.3567110e-001  6.2702703e-001  9.7643098e-002 -1.1642320e-001 -9.1188761e-001 -9.5006871e-001 -9.8058591e-001 -5.6922379e-001 -8.8653386e-001 -8.9790742e-001 -9.8962847e-001 -9.9296989e-001 -9.7940503e-001 -9.7289334e-001 -9.9480800e-001 -9.9001679e-001 -8.9788649e-001 -2.8898129e-001 -5.8052435e-001  4.6401645e-001  1.5985790e-002  6.5298508e-001 -6.4169381e-001  4.1690962e-001 -9.5083850e-001 -9.8593782e-001 -4.0584089e-001 -9.6080379e-001 -8.5291997e-001 -9.7542433e-001 -9.0633443e-001  1.0000000e+000 -1.0000000e+000 -1.0000000e+000 -1.0000000e+000 -1.0000000e+000 -1.0000000e+000 -1.0000000e+000 -1.0000000e+000 -1.0000000e+000 -1.0000000e+000 -1.0000000e+000 -1.0000000e+000 -1.0000000e+000 -1.0000000e+000
 -3.2423208e-001  4.1626794e-001 -6.6971490e-001  5.4824561e-002 -3.5289405e-001 -7.3990185e-001 -8.8621473e-001 -5.2991453e-001 -3.7374861e-001  6.4542484e-001 -7.8487291e-001 -8.4473808e-002 -3.2006633e-001 -3.4684033e-001 -9.5023015e-001 -9.9393391e-001 -9.0496157e-001 -9.3430799e-001 -8.4009225e-001 -9.7775100e-001 -9.7478372e-001 -9.5834006e-001 -5.3862661e-001 -7.3099415e-001 -8.5857018e-001 -9.8159253e-001 -9.2011412e-001 -8.0686150e-001 -9.8469087e-001 -9.7444436e-001 -9.7466192e-001 -9.8749604e-001 -9.9032704e-001 -9.2901879e-001 -9.8070030e-001 -9.0045249e-001 -7.9807074e-001 -9.8740463e-001 -9.7988085e-001 -6.3586957e-001  1.2601626e-001 -3.6786345e-001 -7.0249355e-001 -9.9098361e-001 -5.8283079e-001 -9.7748326e-001 -9.7541314e-001 -9.7541314e-001 -8.5794561e-001  4.8605084e-001 -4.9655700e-001  3.5558302e-001 -9.4697406e-001 -8.5944363e-001 -8.8959237e-001  4.0150565e-001 -4.3943362e-001 -4.3943362e-001 -8.5210961e-001 -9.5676159e-001 -7.5476660e-001 -6.2962963e-001 -5.4950045e-001 -4.4764097e-001  7.0080863e-002  5.9829060e-002 -7.3990185e-001 -4.1475212e-001 -2.8648649e-001 -6.3860830e-001  1.8592297e-002 -9.2724957e-001 -9.8518858e-001 -9.7628459e-001 -5.4607354e-001 -9.1394422e-001 -9.1629677e-001 -9.9147546e-001 -9.6418623e-001 -9.7861292e-001 -9.8546455e-001 -9.9469984e-001 -9.8284703e-001 -8.9646165e-001 -7.9209979e-001 -7.8576779e-001  7.0767649e-001 -3.0373002e-001 -3.9925373e-001 -6.7209555e-001  3.6734694e-001 -9.3291983e-001 -9.8924657e-001 -3.0010071e-001 -9.8139535e-001 -8.6012978e-001 -9.7383310e-001 -9.2674872e-001  1.0000000e+000 -1.0000000e+000 -1.0000000e+000 -1.0000000e+000 -1.0000000e+000 -1.0000000e+000 -1.0000000e+000 -1.0000000e+000 -1.0000000e+000 -1.0000000e+000 -1.0000000e+000 -1.0000000e+000 -1.0000000e+000 -1.0000000e+000
 -6.6211604e-001  2.6315789e-001 -4.1330464e-001 -3.7280702e-002 -1.5021029e-001  9.4375240e-003 -8.7946805e-001 -6.7663818e-001 -4.4104561e-001  7.1732026e-001 -8.1401116e-001  3.8084002e-001 -4.7595357e-001 -1.4616498e-001 -8.8032221e-001 -9.8903847e-001 -8.8120196e-001 -9.4081731e-001 -9.3811263e-001 -9.4641698e-001 -9.2850915e-001 -9.7158082e-001 -6.5879828e-001 -7.5958415e-001 -8.7467262e-001 -9.6374285e-001 -9.1868759e-001 -7.1029225e-001 -9.9028459e-001 -9.7924572e-001 -9.6199288e-001 -9.6729036e-001 -9.2791340e-001 -6.9519833e-001 -9.9172870e-001 -9.0097259e-001 -7.6677385e-001 -9.8801017e-001 -9.6835629e-001 -6.1024845e-001  2.7642276e-001  1.1477340e-001 -7.7644024e-001 -9.3737705e-001 -5.0017737e-001 -9.8204361e-001 -9.8347441e-001 -9.8347441e-001 -8.8087211e-001  3.1990081e-001 -5.3022188e-001  3.1025958e-001 -8.8818444e-001 -8.3504148e-001 -9.0979583e-001  2.3086575e-001 -7.0555717e-001 -7.0555717e-001 -8.4428012e-001 -9.6183092e-001 -7.8500986e-001 -5.6521739e-001 -5.4162882e-001  7.2497123e-002  1.8059299e-001 -1.9316239e-001  9.4375240e-003 -6.8319226e-001  3.0270270e-001 -3.4904602e-001  0.0000000e+000 -9.2127990e-001 -9.8366163e-001 -8.6758893e-001 -5.5469814e-001 -9.2541833e-001 -9.1566265e-001 -9.8934432e-001 -9.6564531e-001 -9.7711671e-001 -9.6935769e-001 -9.9048134e-001 -9.8820166e-001 -9.0928520e-001 -5.1767152e-001 -7.8876404e-001  5.7059630e-001 -5.3285970e-003  5.1865672e-001 -7.8935939e-001  4.9562682e-001 -9.4670342e-001 -9.6953195e-001 -4.3705942e-001 -9.5330774e-001 -8.3705840e-001 -9.7772277e-001 -9.0033023e-001  1.0000000e+000 -1.0000000e+000 -1.0000000e+000 -1.0000000e+000 -1.0000000e+000 -1.0000000e+000 -1.0000000e+000 -1.0000000e+000 -1.0000000e+000 -1.0000000e+000 -1.0000000e+000 -1.0000000e+000 -1.0000000e+000 -1.0000000e+000
 -5.2901024e-001  7.6555024e-002 -9.9282768e-001 -1.7543860e-002 -9.9719607e-001 -9.7244243e-001 -8.8089523e-001 -6.0541311e-001  1.0000000e+000  4.1666667e-001  7.5697458e-001  1.8263332e-001  1.0000000e+000 -2.3203087e-001 -8.5601266e-001 -9.6892460e-001 -8.2320056e-001 -9.3508911e-001 -8.6892178e-001 -9.7144711e-001 -9.8001475e-001 -9.5769417e-001 -4.8068670e-001 -6.9590643e-001 -8.6225628e-001 -9.9414308e-001 -9.1940086e-001 -8.0432020e-001 -7.9097154e-001 -9.3789205e-001 -6.9281139e-001 -8.1407149e-001 -7.1867803e-001 -8.3089770e-001 -7.9914530e-001 -9.0180475e-001 -7.9807074e-001 -9.8958459e-001 -9.7538822e-001 -6.0947205e-001  2.8048780e-001 -2.4543849e-001 -7.5236457e-001 -8.4934426e-001 -6.6725789e-001 -9.3444492e-001 -9.5324466e-001 -9.5324466e-001 -8.5300067e-001  6.1438314e-001  6.4804897e-001  3.9184178e-001 -9.4005764e-001 -8.8482186e-001 -8.9727538e-001  3.4253450e-001 -7.6491126e-001 -7.6491126e-001 -8.4515007e-001 -8.4523632e-001 -7.0808679e-001 -5.8454106e-001 -4.1992128e-001 -5.8573073e-001  2.4258760e-001 -4.2735043e-002 -9.7244243e-001 -6.2756953e-001 -8.2702703e-001 -7.5308642e-001  4.8694110e-003 -9.1355912e-001 -9.8305085e-001 -9.0967217e-001 -6.0871539e-001 -9.2223108e-001 -9.1756500e-001 -9.9246999e-001 -9.7784852e-001 -9.7588453e-001 -6.2973875e-001 -9.8983234e-001 -9.8684031e-001 -8.9503681e-001 -6.3825364e-001 -5.8052435e-001  6.1686086e-002 -4.2451154e-001  2.6492537e-001 -5.8523344e-001  4.6064140e-001 -8.9846083e-001 -9.8897084e-001  4.9345418e-002 -5.0399639e-001 -7.1593367e-001 -9.1071429e-001 -5.5088562e-001  1.0000000e+000 -1.0000000e+000 -1.0000000e+000 -1.0000000e+000 -1.0000000e+000 -1.0000000e+000 -1.0000000e+000 -1.0000000e+000 -1.0000000e+000 -1.0000000e+000 -1.0000000e+000 -1.0000000e+000 -1.0000000e+000 -1.0000000e+000
 -4.6757679e-001  2.6315789e-001 -9.5230411e-001 -1.5131579e-001 -7.9050671e-001 -9.2374481e-001 -8.6208239e-001 -6.9515669e-001 -3.7597330e-001  4.7385621e-001 -7.8797272e-001 -4.7899953e-001 -3.8640133e-001 -4.7612156e-001 -7.4856157e-001 -8.8761773e-001 -8.8050315e-001 -8.6088292e-001 -8.6699981e-001 -8.5964587e-001 -9.3682516e-001 -9.5930890e-001 -6.7811159e-001 -7.2839506e-001 -8.2578330e-001 -9.4003626e-001 -7.7817404e-001 -7.3062262e-001 -7.2698724e-001 -9.6793929e-001 -4.3658363e-001 -6.4680832e-001 -5.1819438e-001 -7.9540710e-001 -7.6316515e-001 -3.2948458e-001 -1.6527331e-001  7.0873199e-001 -7.2262916e-001 -2.5776397e-001  1.4227642e-001 -3.9376104e-001 -7.3688736e-001 -3.2262295e-001 -5.7928343e-001 -7.0243694e-001 -7.9766223e-001 -7.9766223e-001 -8.2063385e-001  2.1574705e-001 -3.9556236e-001  1.4462299e-001 -9.5619597e-001 -8.9653490e-001 -8.8873871e-001  2.6474278e-001 -1.0930075e-001 -1.0930075e-001 -8.0513267e-001 -7.9275384e-001 -7.3504273e-001 -4.9758454e-001 -3.0003028e-001 -5.4660529e-001  3.7735849e-002  1.4529914e-001 -9.2374481e-001 -5.5501814e-001 -5.7297297e-001 -4.0965208e-001  3.1872510e-002 -9.2040435e-001 -9.7801191e-001 -9.6872820e-001 -5.2473899e-001 -9.2063745e-001  6.4426126e-001 -9.9254102e-001 -9.5742141e-001 -9.7553248e-001 -7.6468277e-001 -9.8994051e-001 -9.8629577e-001 -8.9171218e-001 -7.1725572e-001 -6.3445693e-001  7.2309801e-001 -2.8952043e-001  2.0895522e-001 -7.8501629e-001  5.5102041e-001 -9.0673099e-001 -6.2404357e-001 -1.2185297e-001 -3.0666065e-001 -7.6207642e-001 -9.1814003e-001 -8.7030922e-001 -1.0000000e+000  1.0000000e+000 -1.0000000e+000 -1.0000000e+000 -1.0000000e+000 -1.0000000e+000 -1.0000000e+000 -1.0000000e+000 -1.0000000e+000 -1.0000000e+000 -1.0000000e+000 -1.0000000e+000 -1.0000000e+000 -1.0000000e+000
 -5.6313993e-001  1.1961722e-001 -6.9266631e-001 -8.7719300e-003 -6.7674745e-001 -7.8897697e-001 -8.0668180e-001 -5.2421652e-001 -3.5205784e-001  2.6960784e-001 -8.3694978e-001 -4.3369514e-001 -3.1674959e-001 -4.2209358e-001 -9.7310127e-001 -9.6849891e-001 -8.8190077e-001 -9.5175296e-001 -8.1779742e-001 -9.0025030e-001 -9.6834552e-001 -9.3411917e-001 -5.4935622e-001 -7.3489279e-001 -8.5954021e-001 -9.3390043e-001 -6.4764622e-001 -6.6454892e-001 -9.5515211e-001 -9.7258577e-001 -7.0676157e-001 -9.7472025e-001 -4.6487794e-001 -8.9144050e-001 -7.8535980e-001 -9.5464711e-001 -8.0964630e-001 -9.8280247e-001 -9.4706514e-001 -5.3416149e-001  4.8780488e-002 -4.6674514e-001 -6.6809974e-001 -9.6754098e-001 -5.8708762e-001 -9.5838678e-001 -9.2543329e-001 -9.2543329e-001 -8.4266127e-001  8.7476751e-001  1.8592196e-001  5.0309024e-001 -8.8126801e-001 -8.8189361e-001 -9.0908444e-001  4.2785445e-001 -4.3148094e-001 -4.3148094e-001 -8.2253153e-001 -9.0248994e-001 -7.3175542e-001 -6.0386473e-001 -4.8955495e-001  2.3820483e-001  2.4258760e-001  7.6923077e-002 -7.8897697e-001 -6.4691657e-001 -7.3513514e-001 -7.5533109e-001  7.0827800e-003 -9.2613523e-001 -9.9251794e-001 -9.5698675e-001 -5.8374943e-001 -9.1617530e-001 -9.0932150e-001 -6.1433544e-001  8.5263298e-001 -6.3545151e-002  6.5232764e-001 -2.1416982e-002  2.8456687e-001 -2.1610069e-002 -8.7941788e-001 -8.7640449e-002  1.8231665e-001 -4.3516874e-001  1.4925373e-001 -7.5895766e-001  4.4897959e-001 -4.6152079e-001 -9.5519404e-001 -6.8479355e-002  7.4775344e-001 -7.9812545e-001 -8.5643564e-001 -9.2614830e-001 -1.0000000e+000  1.0000000e+000 -1.0000000e+000 -1.0000000e+000 -1.0000000e+000 -1.0000000e+000 -1.0000000e+000 -1.0000000e+000 -1.0000000e+000 -1.0000000e+000 -1.0000000e+000 -1.0000000e+000 -1.0000000e+000 -1.0000000e+000
